cliente_id,oferta_recomendada_id,ultimo_motivo_rechazo_movil,dias_desde_ultimo_rechazo_movil,n_reclamos,dias_mora_prom,motivo_rechazo_misma_oferta,dias_desde_rechazo_misma_oferta
CLI088063,OF003,,,3.0,7.333333333333333,,
CLI088119,OF003,no_confia,0.0,3.0,18.666666666666668,,
CLI088146,OF003,precio,61.0,0.0,4.5,,
CLI088164,OF003,mal_momento,61.0,0.0,8.666666666666666,,
CLI088171,OF002,,,0.0,15.833333333333334,,
CLI088197,OF004,precio,61.0,3.0,23.33333333333333,precio,61.0
CLI088226,OF004,,,3.0,26.666666666666668,,
CLI088250,OF003,precio,31.0,0.0,9.5,,
CLI088286,OF004,no_necesita,31.0,0.0,18.5,,
CLI088296,OF002,precio,31.0,2.0,24.666666666666668,,
CLI088339,OF002,no_necesita,31.0,0.0,0.0,no_necesita,31.0
CLI088374,OF003,no_confia,0.0,0.0,5.166666666666667,,
CLI088392,OF002,,,0.0,18.5,,
CLI088444,OF004,precio,0.0,0.0,6.333333333333333,,
CLI088451,OF002,,,3.0,18.666666666666668,,
CLI088473,OF004,mal_momento,31.0,0.0,0.0,mal_momento,31.0
CLI088494,OF003,precio,0.0,0.0,3.0,,
CLI088604,OF003,precio,61.0,0.0,11.5,,
CLI088609,OF002,otro,151.0,0.0,16.166666666666668,,
CLI088610,OF003,no_necesita,31.0,0.0,3.1666666666666665,no_necesita,31.0
CLI088622,OF004,precio,0.0,0.0,7.833333333333333,,
CLI088623,OF004,mal_momento,61.0,0.0,17.5,,
CLI088625,OF002,ya_tiene_similar,92.0,0.0,16.333333333333332,,
CLI088695,OF004,precio,0.0,0.0,0.0,,
CLI088722,OF002,mal_momento,0.0,0.0,0.0,,
CLI088727,OF002,no_confia,61.0,1.0,15.166666666666666,,
CLI088755,OF002,no_necesita,61.0,0.0,8.166666666666666,no_necesita,61.0
CLI088766,OF003,precio,0.0,0.0,11.166666666666666,precio,0.0
CLI088811,OF002,,,0.0,28.666666666666668,,
CLI088852,OF004,precio,61.0,0.0,0.0,,
CLI088853,OF003,no_necesita,31.0,0.0,5.666666666666667,,
CLI088871,OF004,,,3.0,9.666666666666666,,
CLI088895,OF003,no_confia,31.0,0.0,0.0,,
CLI088954,OF003,,,0.0,27.33333333333333,,
CLI089034,OF003,,,0.0,30.5,,
CLI089086,OF002,,,0.0,25.666666666666668,,
CLI089104,OF003,,,0.0,20.166666666666668,,
CLI089162,OF003,,,1.0,17.166666666666668,,
CLI089168,OF002,,,0.0,16.166666666666668,,
CLI089176,OF004,,,0.0,21.166666666666668,,
CLI089212,OF004,ya_tiene_similar,61.0,0.0,0.0,,
CLI089233,OF003,mal_momento,0.0,0.0,38.16666666666666,,
CLI089250,OF003,precio,61.0,0.0,9.5,,
CLI089295,OF004,no_necesita,151.0,0.0,16.333333333333332,,
CLI089361,OF004,precio,92.0,3.0,10.0,precio,92.0
CLI089395,OF004,otro,0.0,0.0,0.0,,
CLI089428,OF002,no_necesita,0.0,0.0,0.0,,
CLI089447,OF004,,,1.0,22.5,,
CLI089555,OF003,precio,61.0,2.0,0.0,precio,61.0
CLI089567,OF003,no_necesita,0.0,2.0,2.333333333333333,,
CLI089603,OF002,otro,61.0,0.0,0.0,precio,151.0
CLI089652,OF003,precio,61.0,0.0,5.0,,
CLI089674,OF002,ya_tiene_similar,31.0,0.0,14.666666666666666,ya_tiene_similar,61.0
CLI089683,OF003,no_necesita,31.0,0.0,0.0,,
CLI089726,OF002,mal_momento,61.0,0.0,0.0,mal_momento,61.0
CLI089728,OF004,no_confia,61.0,0.0,3.1666666666666665,no_necesita,120.0
CLI089736,OF003,,,2.0,22.5,,
CLI089746,OF003,no_necesita,31.0,0.0,4.166666666666667,,
CLI089797,OF002,ya_tiene_similar,120.0,0.0,26.166666666666668,,
CLI089816,OF004,precio,0.0,0.0,3.1666666666666665,precio,0.0
CLI089853,OF002,,,3.0,19.83333333333333,,
CLI089873,OF004,,,1.0,33.0,,
CLI089897,OF004,,,3.0,27.166666666666668,,
CLI089945,OF003,,,0.0,16.0,,
CLI089956,OF002,no_necesita,0.0,0.0,8.666666666666666,,
CLI089962,OF002,,,0.0,22.0,,
CLI089967,OF004,,,0.0,20.5,,
CLI090041,OF004,precio,61.0,0.0,6.0,precio,61.0
CLI090055,OF002,otro,151.0,3.0,0.0,,
CLI090089,OF003,,,0.0,16.5,,
CLI090113,OF003,ya_tiene_similar,120.0,3.0,29.666666666666668,,
CLI090136,OF003,precio,0.0,0.0,0.0,precio,0.0
CLI090140,OF002,,,0.0,18.0,,
CLI090158,OF002,no_confia,61.0,0.0,12.833333333333334,,
CLI090186,OF003,precio,31.0,0.0,2.833333333333333,,
CLI090207,OF002,,,0.0,17.166666666666668,,
CLI090219,OF002,,,0.0,22.5,,
CLI090306,OF003,precio,120.0,0.0,15.166666666666666,,
CLI090357,OF003,,,3.0,5.833333333333333,,
CLI090390,OF002,,,0.0,20.666666666666668,,
CLI090393,OF002,otro,61.0,0.0,21.83333333333333,otro,61.0
CLI090403,OF004,,,3.0,9.166666666666666,,
CLI090405,OF004,mal_momento,31.0,0.0,14.666666666666666,,
CLI090422,OF004,mal_momento,61.0,0.0,7.166666666666667,,
CLI090459,OF004,,,3.0,22.33333333333333,,
CLI090543,OF003,,,3.0,9.0,,
CLI090562,OF004,,,1.0,17.166666666666668,,
CLI090574,OF002,,,1.0,17.0,,
CLI090588,OF003,mal_momento,61.0,0.0,25.33333333333333,,
CLI090589,OF003,,,0.0,15.0,,
CLI090658,OF003,ya_tiene_similar,151.0,0.0,16.166666666666668,,
CLI090679,OF002,no_necesita,61.0,0.0,0.0,no_necesita,61.0
CLI090748,OF002,precio,61.0,0.0,21.33333333333333,precio,151.0
CLI090849,OF003,precio,0.0,0.0,6.166666666666667,precio,0.0
CLI090853,OF002,precio,61.0,0.0,32.833333333333336,,
CLI090855,OF003,precio,61.0,0.0,0.0,,
CLI090867,OF003,ya_tiene_similar,0.0,0.0,19.5,,
CLI090869,OF002,,,0.0,18.33333333333333,,
CLI090887,OF003,otro,0.0,0.0,6.166666666666667,precio,92.0
CLI090895,OF003,,,2.0,17.333333333333332,,
CLI090908,OF004,,,3.0,10.0,,
CLI090913,OF004,,,0.0,17.0,,
CLI090914,OF002,no_necesita,0.0,2.0,9.5,no_necesita,0.0
CLI090944,OF004,no_necesita,0.0,0.0,9.0,,
CLI090999,OF002,,,0.0,22.83333333333333,,
CLI091001,OF004,ya_tiene_similar,92.0,0.0,28.33333333333333,,
CLI091028,OF002,precio,31.0,0.0,5.5,,
CLI091031,OF003,ya_tiene_similar,151.0,0.0,20.0,ya_tiene_similar,151.0
CLI091035,OF004,precio,0.0,0.0,27.83333333333333,,
CLI091037,OF002,precio,61.0,0.0,5.5,,
CLI091058,OF002,precio,151.0,0.0,28.5,precio,151.0
CLI091060,OF002,precio,61.0,0.0,21.5,,
CLI091071,OF002,mal_momento,31.0,0.0,15.0,mal_momento,31.0
CLI091101,OF003,ya_tiene_similar,120.0,0.0,22.33333333333333,,
CLI091122,OF004,no_confia,31.0,3.0,8.333333333333334,,
CLI091128,OF002,precio,0.0,0.0,5.166666666666667,precio,0.0
CLI091202,OF003,no_necesita,61.0,1.0,26.0,,
CLI091321,OF003,,,2.0,29.83333333333333,,
CLI091332,OF003,,,3.0,0.0,,
CLI091366,OF004,,,0.0,26.166666666666668,,
CLI091370,OF002,ya_tiene_similar,61.0,0.0,2.0,,
CLI091411,OF004,no_confia,31.0,0.0,13.333333333333334,,
CLI091438,OF002,no_necesita,31.0,0.0,9.0,,
CLI091462,OF002,precio,61.0,2.0,22.5,,
CLI091468,OF004,precio,120.0,0.0,15.833333333333334,,
CLI091486,OF002,,,0.0,16.5,,
CLI091665,OF002,precio,0.0,0.0,16.0,precio,0.0
CLI091695,OF002,ya_tiene_similar,61.0,0.0,18.83333333333333,,
CLI091736,OF003,otro,0.0,0.0,11.666666666666666,,
CLI091738,OF002,mal_momento,0.0,0.0,5.0,,
CLI091748,OF004,precio,0.0,3.0,0.0,,
CLI091795,OF002,,,2.0,15.333333333333334,,
CLI091837,OF004,precio,0.0,0.0,7.166666666666667,,
CLI091841,OF003,mal_momento,31.0,0.0,1.1666666666666667,mal_momento,31.0
CLI091866,OF003,precio,61.0,0.0,1.6666666666666667,,
CLI091880,OF004,otro,61.0,1.0,5.5,otro,61.0
CLI091894,OF002,precio,0.0,0.0,13.333333333333334,,
CLI091902,OF003,,,3.0,27.33333333333333,,
CLI091909,OF004,,,2.0,25.0,,
CLI091938,OF003,no_necesita,61.0,2.0,25.666666666666668,,
CLI091945,OF002,precio,31.0,0.0,0.0,,
CLI091953,OF002,,,3.0,18.83333333333333,,
CLI091971,OF004,,,2.0,21.83333333333333,,
CLI091983,OF003,,,0.0,21.166666666666668,,
CLI091985,OF004,,,0.0,16.166666666666668,,
CLI092066,OF003,,,0.0,17.0,,
CLI092077,OF002,,,3.0,7.0,,
CLI092093,OF002,,,0.0,19.33333333333333,,
CLI092114,OF002,no_necesita,120.0,3.0,12.0,,
CLI092164,OF004,,,0.0,29.83333333333333,,
CLI092178,OF002,no_necesita,0.0,0.0,14.333333333333334,no_necesita,0.0
CLI092262,OF002,precio,31.0,0.0,12.166666666666666,,
CLI092282,OF002,mal_momento,151.0,0.0,27.666666666666668,,
CLI092285,OF003,otro,0.0,0.0,4.333333333333333,,
CLI092293,OF003,no_necesita,31.0,0.0,0.0,,
CLI092297,OF003,,,1.0,20.166666666666668,,
CLI092300,OF004,,,0.0,15.666666666666666,,
CLI092318,OF002,mal_momento,0.0,0.0,12.0,,
CLI092321,OF002,,,0.0,18.5,,
CLI092326,OF004,,,0.0,21.33333333333333,,
CLI092369,OF002,,,1.0,16.666666666666668,,
CLI092378,OF003,,,0.0,15.166666666666666,,
CLI092395,OF004,,,2.0,20.83333333333333,,
CLI092418,OF002,,,0.0,17.333333333333332,,
CLI092422,OF003,ya_tiene_similar,0.0,0.0,0.0,,
CLI092426,OF004,ya_tiene_similar,151.0,0.0,20.5,,
CLI092457,OF003,,,0.0,17.0,,
CLI092473,OF003,no_necesita,120.0,0.0,24.0,,
CLI092571,OF003,mal_momento,0.0,0.0,3.0,,
CLI092588,OF002,ya_tiene_similar,31.0,0.0,14.5,,
CLI092611,OF003,ya_tiene_similar,61.0,1.0,27.666666666666668,ya_tiene_similar,61.0
CLI092656,OF004,precio,61.0,0.0,4.0,,
CLI092661,OF002,precio,0.0,0.0,3.5,precio,0.0
CLI092733,OF004,precio,0.0,0.0,14.666666666666666,,
CLI092781,OF003,precio,0.0,0.0,5.833333333333333,precio,0.0
CLI092794,OF003,precio,61.0,2.0,22.166666666666668,precio,61.0
CLI092803,OF004,,,3.0,15.333333333333334,,
CLI092808,OF002,no_confia,0.0,0.0,5.5,,
CLI092948,OF003,no_necesita,61.0,0.0,14.5,no_necesita,61.0
CLI092955,OF004,,,0.0,25.0,,
CLI092978,OF002,,,3.0,15.833333333333334,,
CLI092993,OF004,ya_tiene_similar,61.0,0.0,0.0,otro,120.0
CLI093025,OF002,precio,120.0,0.0,27.5,precio,120.0
CLI093033,OF002,precio,61.0,0.0,1.0,,
CLI093034,OF003,,,0.0,17.833333333333332,,
CLI093052,OF004,no_necesita,61.0,1.0,2.1666666666666665,,
CLI093072,OF002,,,3.0,33.0,,
CLI093135,OF004,,,0.0,15.166666666666666,,
CLI093160,OF004,ya_tiene_similar,151.0,3.0,13.0,,
CLI093168,OF002,precio,61.0,0.0,0.8333333333333334,,
CLI093169,OF003,precio,31.0,0.0,6.0,,
CLI093212,OF002,no_necesita,61.0,0.0,6.833333333333333,,
CLI093232,OF003,,,0.0,18.83333333333333,,
CLI093244,OF004,,,0.0,21.5,,
CLI093253,OF003,precio,0.0,3.0,14.5,,
CLI093270,OF003,precio,61.0,0.0,30.666666666666668,precio,61.0
CLI093276,OF003,,,3.0,28.0,,
CLI093324,OF003,,,2.0,17.333333333333332,,
CLI093329,OF003,precio,0.0,0.0,1.0,precio,0.0
CLI093442,OF003,ya_tiene_similar,0.0,2.0,0.0,,
CLI093461,OF002,precio,0.0,1.0,12.833333333333334,,
CLI093484,OF004,ya_tiene_similar,61.0,3.0,15.5,ya_tiene_similar,61.0
CLI093487,OF003,,,0.0,17.333333333333332,,
CLI093492,OF002,no_necesita,0.0,0.0,13.166666666666666,,
CLI093508,OF002,,,3.0,12.166666666666666,,
CLI093529,OF004,no_necesita,31.0,2.0,6.5,,
CLI093559,OF003,,,3.0,26.83333333333333,,
CLI093560,OF003,precio,61.0,0.0,33.0,,
CLI093563,OF003,,,3.0,31.5,,
CLI093649,OF002,ya_tiene_similar,61.0,0.0,0.0,,
CLI093664,OF003,,,0.0,20.0,,
CLI093758,OF003,no_necesita,31.0,0.0,7.0,,
CLI093795,OF004,precio,61.0,3.0,11.166666666666666,,
CLI093802,OF003,,,1.0,20.33333333333333,,
CLI093825,OF003,mal_momento,61.0,0.0,29.5,,
CLI093911,OF002,mal_momento,0.0,0.0,17.166666666666668,,
CLI093989,OF004,,,3.0,8.0,,
CLI094024,OF003,,,3.0,14.833333333333334,,
CLI094026,OF003,ya_tiene_similar,120.0,3.0,15.333333333333334,,
CLI094078,OF002,no_necesita,0.0,0.0,6.666666666666667,no_necesita,0.0
CLI094225,OF004,,,3.0,20.166666666666668,,
CLI094277,OF002,ya_tiene_similar,31.0,3.0,4.5,,
CLI094300,OF002,precio,31.0,0.0,0.0,,
CLI094379,OF003,,,0.0,19.83333333333333,,
CLI094380,OF002,,,0.0,28.83333333333333,,
CLI094399,OF003,precio,61.0,0.0,4.0,precio,61.0
CLI094427,OF002,,,0.0,17.0,,
CLI094470,OF003,no_necesita,31.0,2.0,25.166666666666668,no_necesita,31.0
CLI094489,OF002,ya_tiene_similar,31.0,0.0,9.0,,
CLI094498,OF003,,,1.0,27.666666666666668,,
CLI094529,OF002,,,0.0,26.83333333333333,,
CLI094553,OF002,precio,0.0,3.0,3.8333333333333335,,
CLI094571,OF003,precio,61.0,3.0,13.5,precio,61.0
CLI094594,OF002,no_necesita,31.0,0.0,9.333333333333334,,
CLI094644,OF003,precio,92.0,2.0,16.333333333333332,,
CLI094663,OF003,precio,61.0,0.0,7.333333333333333,precio,61.0
CLI094710,OF004,precio,61.0,1.0,14.5,precio,61.0
CLI094711,OF002,mal_momento,61.0,0.0,0.0,mal_momento,61.0
CLI094736,OF002,no_confia,151.0,0.0,19.166666666666668,,
CLI094750,OF003,no_necesita,31.0,0.0,19.83333333333333,,
CLI094804,OF002,,,1.0,18.666666666666668,,
CLI094838,OF003,,,3.0,8.0,,
CLI094862,OF004,,,0.0,23.33333333333333,,
CLI094866,OF002,precio,0.0,0.0,9.166666666666666,,
CLI094873,OF004,precio,61.0,0.0,10.666666666666666,,
CLI094890,OF004,,,3.0,7.5,,
CLI094891,OF004,ya_tiene_similar,0.0,3.0,20.5,,
CLI094901,OF003,,,3.0,9.333333333333334,,
CLI094914,OF004,ya_tiene_similar,61.0,0.0,13.833333333333334,,
CLI094917,OF003,,,0.0,16.166666666666668,,
CLI094929,OF003,,,2.0,30.5,,
CLI094945,OF003,,,0.0,16.5,,
CLI094987,OF003,no_necesita,151.0,0.0,28.0,no_necesita,151.0
CLI095015,OF002,precio,92.0,3.0,15.833333333333334,precio,92.0
CLI095071,OF003,,,3.0,9.5,,
CLI095073,OF002,,,0.0,17.833333333333332,,
CLI095083,OF003,,,3.0,5.5,,
CLI095187,OF002,ya_tiene_similar,31.0,3.0,5.5,,
CLI095197,OF004,ya_tiene_similar,31.0,3.0,21.0,,
CLI095220,OF002,,,0.0,19.166666666666668,,
CLI095267,OF003,,,0.0,23.0,,
CLI095291,OF002,mal_momento,0.0,0.0,0.0,,
CLI095326,OF004,no_confia,61.0,0.0,4.5,,
CLI095332,OF004,,,3.0,30.0,,
CLI095340,OF003,precio,92.0,3.0,6.166666666666667,,
CLI095343,OF003,,,0.0,22.166666666666668,,
CLI095346,OF003,ya_tiene_similar,31.0,0.0,9.833333333333334,,
CLI095376,OF002,no_necesita,151.0,0.0,19.33333333333333,,
CLI095386,OF003,no_confia,61.0,0.0,1.0,,
CLI095431,OF004,,,3.0,16.5,,
CLI095432,OF004,,,0.0,19.33333333333333,,
CLI095476,OF003,,,1.0,21.83333333333333,,
CLI095507,OF004,ya_tiene_similar,151.0,0.0,18.0,,
CLI095537,OF002,otro,92.0,3.0,3.1666666666666665,,
CLI095578,OF004,precio,61.0,0.0,14.833333333333334,,
CLI095632,OF003,,,0.0,23.5,,
CLI095645,OF002,ya_tiene_similar,61.0,0.0,4.0,,
CLI095653,OF003,,,0.0,19.33333333333333,,
CLI095662,OF002,no_necesita,31.0,0.0,0.0,no_necesita,31.0
CLI095736,OF002,precio,0.0,0.0,0.8333333333333334,precio,0.0
CLI095752,OF004,,,2.0,20.666666666666668,,
CLI095766,OF003,,,0.0,17.0,,
CLI095785,OF004,,,2.0,15.166666666666666,,
CLI095803,OF003,no_necesita,0.0,3.0,15.0,,
CLI095831,OF002,precio,0.0,0.0,3.0,,
CLI095842,OF003,,,3.0,8.5,,
CLI095888,OF004,no_confia,92.0,0.0,18.33333333333333,no_confia,92.0
CLI095926,OF003,,,3.0,13.666666666666666,,
CLI095927,OF002,,,2.0,19.83333333333333,,
CLI095995,OF002,ya_tiene_similar,61.0,0.0,8.166666666666666,,
CLI096045,OF003,precio,31.0,2.0,10.833333333333334,,
CLI096059,OF003,,,3.0,5.5,,
CLI096075,OF002,,,0.0,16.5,,
CLI096097,OF003,otro,0.0,0.0,11.333333333333334,precio,120.0
CLI096178,OF002,no_confia,61.0,0.0,7.833333333333333,no_confia,61.0
CLI096225,OF004,,,2.0,15.0,,
CLI096334,OF003,precio,31.0,0.0,0.0,,
CLI096339,OF003,mal_momento,31.0,2.0,0.0,,
CLI096370,OF003,precio,61.0,0.0,13.5,,
CLI096391,OF003,,,0.0,19.166666666666668,,
CLI096423,OF004,precio,61.0,0.0,8.0,,
CLI096441,OF003,,,3.0,14.0,,
CLI096476,OF002,,,0.0,16.166666666666668,,
CLI096487,OF003,precio,0.0,0.0,0.0,,
CLI096515,OF002,,,0.0,15.5,,
CLI096576,OF004,no_necesita,61.0,1.0,2.6666666666666665,,
CLI096607,OF004,,,3.0,10.166666666666666,,
CLI096708,OF002,,,2.0,23.166666666666668,,
CLI096729,OF004,,,0.0,28.666666666666668,,
CLI096746,OF002,precio,61.0,0.0,16.0,precio,61.0
CLI096809,OF004,,,1.0,15.333333333333334,,
CLI096836,OF003,,,0.0,15.0,,
CLI096842,OF002,,,3.0,21.83333333333333,,
CLI096873,OF002,,,0.0,18.666666666666668,,
CLI096875,OF004,,,3.0,5.666666666666667,,
CLI096920,OF003,precio,120.0,3.0,11.0,,
CLI096974,OF002,,,3.0,5.0,,
CLI096977,OF004,no_confia,0.0,0.0,15.166666666666666,no_confia,0.0
CLI097041,OF003,mal_momento,31.0,0.0,1.1666666666666667,,
CLI097063,OF002,,,0.0,17.666666666666668,,
CLI097099,OF002,precio,92.0,0.0,26.166666666666668,no_necesita,92.0
CLI097148,OF003,,,0.0,15.833333333333334,,
CLI097240,OF003,,,1.0,24.5,,
CLI097275,OF003,precio,92.0,0.0,17.166666666666668,precio,92.0
CLI097276,OF003,mal_momento,61.0,0.0,7.833333333333333,,
CLI097293,OF002,no_necesita,61.0,1.0,13.666666666666666,,
CLI097359,OF003,,,0.0,19.33333333333333,,
CLI097362,OF002,,,0.0,24.5,,
CLI097483,OF004,mal_momento,31.0,1.0,5.333333333333333,mal_momento,31.0
CLI097513,OF003,,,0.0,24.0,,
CLI097516,OF004,no_necesita,31.0,1.0,4.333333333333333,,
CLI097544,OF003,,,1.0,32.0,,
CLI097557,OF002,ya_tiene_similar,61.0,0.0,7.666666666666667,,
CLI097574,OF002,,,0.0,22.83333333333333,,
CLI097592,OF003,precio,0.0,0.0,13.5,,
CLI097603,OF004,precio,31.0,0.0,3.1666666666666665,,
CLI097642,OF004,,,0.0,30.666666666666668,,
CLI097653,OF003,ya_tiene_similar,0.0,0.0,17.166666666666668,ya_tiene_similar,0.0
CLI097701,OF004,no_necesita,151.0,3.0,0.0,,
CLI097743,OF003,precio,61.0,0.0,3.1666666666666665,precio,61.0
CLI097748,OF003,,,1.0,24.666666666666668,,
CLI097786,OF003,ya_tiene_similar,0.0,2.0,8.5,,
CLI097795,OF003,ya_tiene_similar,0.0,0.0,3.1666666666666665,ya_tiene_similar,120.0
CLI097828,OF003,precio,151.0,0.0,28.5,,
CLI097880,OF002,,,0.0,16.5,,
CLI097906,OF004,,,0.0,21.83333333333333,,
CLI097920,OF003,otro,31.0,0.0,11.166666666666666,,
CLI097943,OF002,,,1.0,23.0,,
CLI097945,OF003,ya_tiene_similar,0.0,2.0,0.0,ya_tiene_similar,0.0
CLI098006,OF002,precio,0.0,3.0,5.666666666666667,,
CLI098008,OF003,no_necesita,61.0,0.0,0.0,,
CLI098041,OF002,,,2.0,24.166666666666668,,
CLI098133,OF002,no_necesita,120.0,0.0,16.833333333333332,no_necesita,120.0
CLI098151,OF002,,,0.0,20.0,,
CLI098158,OF004,,,3.0,24.33333333333333,,
CLI098168,OF004,,,0.0,16.166666666666668,,
CLI098200,OF003,,,0.0,18.83333333333333,,
CLI098204,OF003,,,2.0,28.166666666666668,,
CLI098205,OF002,no_necesita,31.0,0.0,0.0,,
CLI098246,OF004,,,2.0,17.833333333333332,,
CLI098250,OF003,mal_momento,31.0,3.0,11.833333333333334,,
CLI098257,OF003,mal_momento,31.0,3.0,0.0,,
CLI098296,OF003,ya_tiene_similar,31.0,3.0,1.0,,
CLI098301,OF003,no_necesita,92.0,0.0,21.83333333333333,,
CLI098306,OF004,precio,31.0,0.0,1.1666666666666667,,
CLI098325,OF004,,,3.0,9.166666666666666,,
CLI098341,OF004,no_necesita,0.0,0.0,1.1666666666666667,mal_momento,120.0
CLI098413,OF004,,,3.0,17.166666666666668,,
CLI098502,OF002,,,3.0,29.33333333333333,,
CLI098535,OF003,ya_tiene_similar,31.0,1.0,10.666666666666666,,
CLI098536,OF003,mal_momento,0.0,0.0,6.0,mal_momento,0.0
CLI098553,OF002,precio,151.0,0.0,22.5,,
CLI098567,OF003,precio,61.0,0.0,0.0,,
CLI098623,OF002,mal_momento,0.0,0.0,9.166666666666666,mal_momento,0.0
CLI098650,OF002,,,3.0,16.333333333333332,,
CLI098676,OF004,otro,31.0,0.0,3.6666666666666665,,
CLI098681,OF003,no_necesita,120.0,0.0,16.333333333333332,,
CLI098725,OF003,precio,31.0,0.0,1.1666666666666667,,
CLI098777,OF002,no_necesita,120.0,0.0,22.166666666666668,,
CLI098785,OF004,ya_tiene_similar,61.0,0.0,10.333333333333334,,
CLI098799,OF002,no_necesita,151.0,0.0,15.333333333333334,,
CLI098819,OF003,no_confia,151.0,0.0,15.0,,
CLI098852,OF004,ya_tiene_similar,0.0,0.0,25.166666666666668,,
CLI098854,OF003,,,1.0,21.33333333333333,,
CLI098900,OF002,precio,31.0,0.0,0.0,,
CLI098936,OF004,,,0.0,15.0,,
CLI098986,OF003,precio,120.0,2.0,16.5,precio,120.0
CLI099000,OF003,no_confia,61.0,1.0,14.0,,
CLI099019,OF002,ya_tiene_similar,61.0,0.0,0.0,,
CLI099026,OF002,precio,31.0,0.0,6.333333333333333,precio,31.0
CLI099076,OF003,,,1.0,16.5,,
CLI099098,OF003,,,3.0,13.166666666666666,,
CLI099112,OF003,precio,31.0,0.0,3.6666666666666665,,
CLI099124,OF003,ya_tiene_similar,0.0,0.0,0.0,otro,31.0
CLI099135,OF004,no_necesita,31.0,1.0,18.83333333333333,no_necesita,31.0
CLI099142,OF004,,,1.0,28.666666666666668,,
CLI099175,OF004,,,1.0,35.166666666666664,,
CLI099224,OF003,,,0.0,25.83333333333333,,
CLI099323,OF004,,,2.0,27.83333333333333,,
CLI099340,OF003,precio,120.0,0.0,24.166666666666668,,
CLI099345,OF003,,,3.0,0.0,,
CLI099346,OF002,precio,151.0,0.0,16.666666666666668,,
CLI099370,OF002,,,0.0,29.33333333333333,,
CLI099401,OF004,mal_momento,0.0,3.0,0.0,mal_momento,0.0
CLI099441,OF003,,,3.0,26.5,,
CLI099474,OF004,no_necesita,61.0,0.0,5.666666666666667,,
CLI099481,OF002,precio,0.0,0.0,5.833333333333333,precio,0.0
CLI099508,OF002,precio,0.0,2.0,2.1666666666666665,,
CLI099546,OF002,,,0.0,18.83333333333333,,
CLI099548,OF002,,,0.0,25.666666666666668,,
CLI099561,OF004,no_necesita,0.0,0.0,7.5,,
CLI099563,OF003,,,1.0,17.166666666666668,,
CLI099590,OF003,mal_momento,0.0,0.0,9.5,,
CLI099626,OF004,,,1.0,18.33333333333333,,
CLI099631,OF004,ya_tiene_similar,61.0,2.0,11.0,,
CLI099655,OF003,no_necesita,61.0,0.0,14.5,,
CLI099656,OF002,mal_momento,120.0,0.0,17.0,,
CLI099698,OF002,ya_tiene_similar,0.0,0.0,3.8333333333333335,,
CLI099717,OF002,,,2.0,19.166666666666668,,
CLI099723,OF002,,,2.0,20.5,,
CLI099848,OF003,no_necesita,151.0,0.0,18.666666666666668,,
CLI099858,OF004,,,0.0,17.666666666666668,,
CLI099868,OF002,ya_tiene_similar,31.0,0.0,7.166666666666667,mal_momento,61.0
CLI099876,OF002,,,0.0,16.833333333333332,,
CLI099880,OF002,mal_momento,120.0,1.0,18.5,,
CLI099933,OF003,,,0.0,21.5,,
CLI099953,OF003,no_necesita,31.0,0.0,0.0,,
